units_sold_360,units_sold,partType,vehicleMaxQty,isDevelopment,make,category,subCat,year,TotalVIO,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased,sale_year_rank
99,167,Engine Crankcase Breather Hose,1,True,Volvo,Fuel,Emissions,2017,195103,True,True,True,2
226,75,Engine Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2020,12031,True,True,False,19
9,2,Suspension Kit,1,False,BMW,Suspension,Control Arms,2019,46999,False,False,False,6
1211,986,Power Steering Reservoir,1,False,Mercedes-Benz,Steering,Steering,2020,828536,True,True,False,12
16,14,Engine Water Pump,1,False,Mercedes-Benz,Cooling,Water Pumps,2019,190707,True,True,False,7
87,39,Alternator Harness,1,True,Porsche,Electrical,Charging System,2017,18652,False,True,False,1
167,148,Tail Light,1,False,Volvo,Electrical,Tail Lamps,2020,25037,True,True,False,18
34,23,Automatic Transmission Shift Cover Plate,1,False,Mercedes-Benz,Accessories,Wood Trim,2017,10627,False,False,False,18
657,384,Engine Oil Filter Housing Cover,1,True,Volkswagen,Engine,Filters,2019,28244,True,True,True,2
36,43,Trunk Lid Lift Support,2,True,Jaguar,Body,Lift Struts,2020,33697,True,False,False,8
352,513,Engine Crankcase Breather Hose,1,True,Land Rover,Fuel,Emissions,2020,81037,True,True,True,0
83,95,Automatic Transmission Filter Kit,1,False,Porsche,Transmission,Filters,2021,127073,False,False,True,1
38,13,Engine Oil Pan,1,False,Audi,Engine,Engine Mechanical,2019,50509,True,True,False,0
2689,1538,Drive Belt Idler Pulley,1,False,Lincoln,Engine,Pulleys & Tensioners,2020,22906165,True,True,False,2
705,474,Engine Oil Filler Cap,1,True,Mini,Engine,Caps & Boots,2019,189547,True,True,True,0
174,226,Universal Joint,2,False,Volvo,Steering,Steering,2021,53537,False,True,False,22
247,133,Suspension Stabilizer Bar Link,2,False,BMW,Suspension,Stabilizers,2019,132632,True,True,False,12
7,20,Door Lock Actuator,1,False,Mini,Body,Doors & Windows,2020,395509,False,True,False,0
298,349,Spark Plug Tube Seal,2,True,Porsche,Engine,Gaskets & Seals,2020,26923,True,False,False,7
216,185,Power Steering Reservoir Hose,1,False,Saab,Steering,"Hoses, Pipes, Tubes",2019,7753,True,True,True,11
176,227,Coil Spring Shim,2,True,BMW,Suspension,Mountings & Bushings,2020,115331,True,True,True,2
403,175,High Intensity Discharge Headlight Control Module,2,True,Jeep,Electrical,Headlamps,2019,444039,True,True,False,0
125,229,Door Window Switch,4,True,Volvo,Electrical,"Relays, Switches, Solenoids",2017,54531,True,True,True,14
52,208,Fuel Tank Vent Hose,1,True,Volvo,Fuel,"Hoses, Pipes, Tubes",2016,150012,True,True,True,3
437,2,Engine Mount,1,True,Volvo,Engine,Mountings & Bushings,2018,415564,True,False,True,-1
4942,3020,Engine Water Pump O-Ring,1,True,Jaguar,Cooling,Gaskets & Seals,2017,315855,True,True,True,3
1079,316,Window Regulator,1,False,Porsche,Body,Regulators,2016,81772,True,True,True,2
104,322,Turn Signal Light Lens,1,False,Volvo,Electrical,Turn Indicator Lamps,2018,40247,True,True,False,19
13,13,Fuel Pump Module Assembly,1,False,Subaru,Fuel,Fuel Supply,2021,238414,False,False,False,1
254,318,Steering Tie Rod End,2,False,Volkswagen,Steering,Steering,2018,362865,True,True,False,8
248,247,Engine Crankcase Breather Hose,1,True,Land Rover,Fuel,Emissions,2020,19785,True,True,True,13
37,10,Power Steering Return Hose,1,True,Jaguar,Steering,"Hoses, Pipes, Tubes",2019,35294,True,False,False,3
9,2,Steering Tie Rod End,1,False,BMW,Steering,Steering,2021,615121,False,False,False,4
401,376,Door Lock Striker,2,False,Mercedes-Benz,Body,Doors & Windows,2019,79770,False,True,True,6
105,131,HVAC Heater Blend Door Lever,2,True,Saab,Climate Control,Miscellaneous,2019,41818,False,True,True,3
272,608,Engine Oil Separator,1,False,Mercedes-Benz,Engine,Emissions,2018,907621,False,True,False,0
536,504,Trunk Lid Seal,1,False,BMW,Body,Gaskets & Seals,2019,60670,True,True,True,20
90,128,Radiator Coolant Hose,1,False,BMW,Cooling,"Hoses, Pipes, Tubes",2017,20383,False,True,False,13
32,98,Engine Coolant Temperature Sender,1,False,Pontiac,Electrical,Sensors & Senders,2021,12666849,False,False,False,0
35,18,Engine Coolant Reservoir Hose,1,False,Land Rover,Cooling,"Hoses, Pipes, Tubes",2017,14110,False,True,True,9
280,607,Power Steering Reservoir Hose,1,False,Volvo,Steering,"Hoses, Pipes, Tubes",2017,389619,True,False,True,7
190,234,Engine Intake Manifold,1,False,Chevrolet,Engine,Fuel Supply,2021,1863309,True,True,False,3
23,50,ABS Wheel Speed Sensor,1,False,Nissan,Brakes,Sensors & Senders,2021,263856,False,True,False,1
7122,6872,Windshield Washer Pump,2,False,Dodge,Body,Wiper & Washer System,2018,7859381,True,True,False,8
494,492,Engine Oil Filter Cover,1,True,BMW,Engine,Caps & Boots,2021,165481,True,True,True,6
54,61,Exterior Door Handle,1,False,Toyota,Body,Doors & Windows,2021,39743,True,True,False,3
1619,1093,Drive Belt Idler Pulley,1,False,Saturn,Engine,Pulleys & Tensioners,2017,1087608,True,True,False,11
154,35,Door Mirror,1,False,Nissan,Body,Doors & Windows,2016,6675,True,False,False,9
257,121,Engine Coolant Hose,1,False,Porsche,Cooling,"Hoses, Pipes, Tubes",2017,9510,True,True,True,11
5,58,Suspension Control Arm Bushing,2,False,Saab,Suspension,Mountings & Bushings,2019,5540,True,True,False,15
48,66,Radiator Coolant Hose,1,False,BMW,Cooling,"Hoses, Pipes, Tubes",2021,4995,False,True,True,15
43,164,Engine Mount,1,True,Volvo,Engine,Mountings & Bushings,2017,41859,True,True,True,3
48,80,Radiator Coolant Hose,1,False,BMW,Cooling,"Hoses, Pipes, Tubes",2016,4995,False,True,True,10
89,228,Engine Oil Pressure Sensor,1,True,Porsche,Electrical,Sensors & Senders,2016,9811,True,True,False,10
154,118,Door Mirror,1,False,Austin,Body,Doors & Windows,2019,6675,True,False,False,12
622,444,Engine Mount Bushing,1,True,Porsche,Engine,Mountings & Bushings,2019,92150,True,True,True,3
203,198,Radiator Coolant Hose,1,True,BMW,Cooling,"Hoses, Pipes, Tubes",2020,2910,False,True,True,1
219,110,Suspension Control Arm,1,True,Mercedes-Benz,Suspension,Control Arms,2018,94771,True,True,False,8
80,80,Hatch Lift Support,2,True,Land Rover,Body,Lift Struts,2019,6397,True,False,False,12
536,378,Automatic Transmission Oil Pan Gasket,1,False,Jaguar,Transmission,Gaskets & Seals,2016,1282403,True,True,False,9
76,147,Ignition Control Module,2,False,Audi,Engine,Ignition System,2017,74153,True,True,False,6
17,74,Engine Coolant Temperature Sender,1,False,Honda,Electrical,Sensors & Senders,2021,4690380,False,False,False,0
43,34,Engine Variable Timing Solenoid,2,False,Ford,Engine,"Relays, Switches, Solenoids",2021,1090405,False,True,False,1
814,939,Engine Water Pump,1,False,Volkswagen,Cooling,Water Pumps,2020,1208249,True,True,False,10
6,9,Fuel Tank,1,False,Pontiac,Fuel,Fuel Supply,2020,3167,False,False,False,0
226,185,Suspension Control Arm Bushing,2,False,Mercedes-Benz,Suspension,Mountings & Bushings,2017,1160432,True,False,False,0
170,157,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2021,152894,True,False,False,13
65,98,Engine Crankcase Breather Hose,1,True,Mini,Fuel,Emissions,2021,86936,True,False,True,1
56,122,Engine Air Intake Hose,1,True,Land Rover,Fuel,"Hoses, Pipes, Tubes",2018,22130,True,True,False,1
112,130,Suspension Stabilizer Bar Link Bushing,4,False,Volvo,Suspension,Stabilizers,2021,98038,True,True,False,22
81,77,Engine Oil Pump Gasket,3,True,BMW,Engine,Gaskets & Seals,2021,78839,False,True,True,1
579,489,Engine Coolant Temperature Switch,1,False,Toyota,Electrical,"Relays, Switches, Solenoids",2020,334622,False,True,False,14
18,15,Radiator Coolant Hose,1,True,BMW,Cooling,"Hoses, Pipes, Tubes",2020,940,False,True,False,2
14,6,Suspension Trailing Arm Bushing,2,True,Volvo,Suspension,Mountings & Bushings,2016,41161,False,True,False,14
17,3,Engine Crankcase Breather Hose,1,True,Mercedes-Benz,Fuel,Emissions,2017,5762,False,True,True,0
302,242,HVAC Heater Control Knob,4,True,Mercedes-Benz,Climate Control,"Cables, Controls, Levers",2020,985,False,True,True,2
112,82,Auxiliary Engine Cooling Fan Assembly,1,False,Audi,Cooling,Fans,2018,224042,True,True,False,2
140,141,Door Seal,1,False,Jaguar,Body,Gaskets & Seals,2021,1979,False,False,False,22
333,277,Trunk Lid Lift Support,2,True,Porsche,Body,Lift Struts,2020,58581,True,False,False,10
15,161,Turbocharger Actuator,1,False,Freightliner,Engine,"Turbo, Parts & Controls",2021,42510,False,False,True,0
371,311,Suspension Stabilizer Bar Bushing,2,False,Mercedes-Benz,Suspension,Mountings & Bushings,2020,407649,True,True,False,14
136,193,Radiator Coolant Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2018,23242,True,True,True,19
95,148,Suspension Ball Joint,2,False,Mercedes-Benz,Suspension,Ball Joints,2019,92277,True,True,False,15
283,117,Fuel Pump Module Assembly,1,False,Audi,Fuel,Fuel Supply,2016,262074,True,True,False,2
150,385,HVAC Push Button Set,1,False,BMW,Climate Control,"Cables, Controls, Levers",2016,315639,True,True,True,3
26,81,Radiator Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,32000,True,True,True,9
363,403,Engine Coolant Reservoir Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2020,70202,True,True,True,11
2758,2722,Engine Oil Filter Housing Mount,2,True,BMW,Engine,Mountings & Bushings,2021,102195,True,True,False,11
276,191,HVAC Blower Motor,1,False,Audi,Climate Control,Motors & Servos,2019,1075003,False,False,False,3
253,279,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2021,198813,True,True,False,14
129,122,Disc Brake Pad Wear Sensor,2,False,Mercedes-Benz,Brakes,Sensors & Senders,2019,73170,False,True,False,9
662,112,Ignition Coil,6,False,GMC,Electrical,Ignition System,2016,14290,True,True,False,1
101,232,Suspension Stabilizer Bar Bushing,2,True,Porsche,Suspension,Mountings & Bushings,2017,18350,True,True,False,7
77,70,Engine Mount,1,False,Volvo,Engine,Mountings & Bushings,2020,168351,True,False,True,15
208,518,Disc Brake Pad Wear Sensor,2,False,Dodge,Brakes,Sensors & Senders,2017,34278,True,True,False,6
118,105,Windshield Wiper Arm,1,False,Porsche,Body,Wiper & Washer System,2020,20057,True,True,True,2
466,606,Fuel Door Hinge,1,True,Porsche,Body,Hinges & Latches,2020,217991,True,True,True,0
21,23,Fuel Injection Thermal / Time Switch,1,True,Porsche,Electrical,Sensors & Senders,2020,9454,False,False,True,1
1119,363,Radiator Coolant Hose,1,True,Triumph,Cooling,"Hoses, Pipes, Tubes",2018,4346,True,True,False,9
327,327,Window Regulator,1,False,BMW,Body,Regulators,2019,313044,True,True,True,11
13,53,Engine Coolant Reservoir Cap,1,False,Buick,Cooling,Caps & Boots,2020,1015161,False,False,False,0
190,693,Engine Intake Manifold,1,False,Buick,Engine,Fuel Supply,2019,1863309,True,True,False,1
58,53,Fuel Tank Cap,1,False,Volkswagen,Fuel,Caps & Boots,2017,161618,False,True,False,1
80,70,Hatch Lift Support,2,True,Land Rover,Body,Lift Struts,2018,6397,True,False,False,11
156,256,Engine Crankcase Breather Hose,1,True,Saab,Fuel,Emissions,2018,23925,True,True,True,6
1389,1127,Fuel Tank Sending Unit,1,True,Porsche,Fuel,Sensors & Senders,2019,51643,True,True,True,4
64,71,Brake Hydraulic Line,1,True,Porsche,Brakes,"Hoses, Pipes, Tubes",2021,2892,True,True,True,6
4255,1996,Engine Oil Pressure Switch,1,False,BMW,Electrical,Sensors & Senders,2018,1419124,True,True,False,12
35,28,Suspension Control Arm,1,False,Chevrolet,Suspension,Control Arms,2020,126093,True,False,False,10
236,270,Suspension Ball Joint,2,True,Jaguar,Suspension,Ball Joints,2018,67145,True,True,False,3
89,125,Power Steering Reservoir Hose,1,True,BMW,Steering,"Hoses, Pipes, Tubes",2021,86595,False,True,False,8
194,56,Trunk Lid Lift Support,2,True,Mercedes-Benz,Body,Lift Struts,2018,44960,True,True,False,1
202,193,Hood Lift Support,2,True,BMW,Body,Lift Struts,2020,88050,True,True,False,8
557,577,Engine Crankcase Breather Hose,1,True,Saab,Fuel,Emissions,2020,93007,True,True,True,13
1073,1392,Fog Light Lens,2,True,Porsche,Electrical,Fog Lamps,2018,91625,True,True,True,2
116,186,Adjustable Torsion Bar Key,2,True,Porsche,Suspension,Hardware,2021,45225,False,True,True,2
50,498,Drive Shaft Center Support,1,True,Volvo,Drivetrain & Hub,Driveshaft,2017,22872,True,False,True,5
57,71,Engine Coolant Bypass Hose,1,False,Volvo,Cooling,"Hoses, Pipes, Tubes",2018,696,True,True,False,18
120,55,Engine Oil Cooler Hose Assembly,1,False,Volvo,Engine,"Hoses, Pipes, Tubes",2021,18901,True,True,True,13
1169,1005,Trunk Lid Lift Support,2,True,Porsche,Body,Lift Struts,2020,56535,True,True,True,15
1163,945,Door Lock Knob,2,True,BMW,Body,Doors & Windows,2020,827882,True,True,True,3
845,882,Brake Light Switch,1,False,Chrysler,Electrical,"Relays, Switches, Solenoids",2020,349356,True,True,False,11
458,114,Suspension Control Arm,1,False,Jaguar,Suspension,Control Arms,2021,33031,True,True,True,10
336,368,Suspension Strut Bumper,2,False,Audi,Suspension,Mountings & Bushings,2020,689763,False,False,True,7
98,7,Engine Camshaft Oiler Tube,2,True,Mercedes-Benz,Engine,Engine Mechanical,2021,91320,False,True,False,1
2689,284,Drive Belt Idler Pulley,1,False,Acura,Engine,Pulleys & Tensioners,2018,22906165,True,True,False,0
48,50,Radiator Coolant Hose,1,False,BMW,Cooling,"Hoses, Pipes, Tubes",2017,4995,False,True,True,11
487,412,Disc Brake Pad Wear Sensor,1,False,Land Rover,Brakes,Sensors & Senders,2021,70790,True,False,False,11
356,257,Suspension Control Arm Bushing,2,True,Jaguar,Suspension,Mountings & Bushings,2020,33430,True,True,False,17
34,19,HVAC Heater Blend Door Actuator,1,False,GMC,Climate Control,Motors & Servos,2020,15820,True,True,False,2
33,50,HVAC Heater Hose,1,False,Land Rover,Cooling,"Hoses, Pipes, Tubes",2016,6397,True,True,False,13
249,295,Engine Coolant Reservoir Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2016,3375,True,True,True,14
642,161,Drive Belt Tensioner,1,False,Dodge,Engine,Pulleys & Tensioners,2018,95326,True,True,True,2
166,174,Engine Crankcase Breather Hose,1,True,Volkswagen,Fuel,Emissions,2020,327678,True,True,True,7
128,130,Engine Cooling Fan Clutch,1,True,Volkswagen,Cooling,Clutches,2020,61441,True,True,False,1
35,64,Engine Oil Separator,1,False,BMW,Engine,Emissions,2019,24388,False,False,True,1
6,8,Grille Frame,1,False,Mercedes-Benz,Body,Grilles,2016,3375,False,False,False,4
152,129,Radiator Coolant Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2018,22946,True,True,True,16
235,293,Engine Water Pump,1,False,Volkswagen,Cooling,Water Pumps,2020,72085,True,True,False,6
316,98,Exterior Door Handle,1,False,GMC,Body,Doors & Windows,2018,2474591,True,True,False,0
666,34,Suspension Control Arm,1,False,Mercedes-Benz,Suspension,Control Arms,2017,724345,True,True,False,4
359,421,Trunk Lid Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2016,46220,True,True,True,17
210,309,Cup Holder,1,True,BMW,Body,Interior Trim,2016,505289,True,True,True,4
807,545,Headlight Door Bezel,1,True,Mercedes-Benz,Electrical,Headlamps,2017,51523,True,True,True,7
115,93,Suspension Stabilizer Bar Link Kit,2,False,Volvo,Suspension,Stabilizers,2019,442804,False,True,False,1
16,243,Engine Coolant Thermostat Housing Cover,1,True,Mitsubishi,Cooling,Flanges & Housings,2021,1811437,False,False,False,0
1695,453,Multi Purpose Relay,1,False,Land Rover,Electrical,"Relays, Switches, Solenoids",2019,4607795,True,True,False,5
350,348,Engine Coolant Temperature Switch,1,False,Audi,Electrical,"Relays, Switches, Solenoids",2020,171932,False,True,False,7
84,103,Brake Pedal Position Sensor,1,True,Volvo,Electrical,Sensors & Senders,2021,150275,True,True,False,5
711,2336,Engine Coolant Reservoir,1,False,BMW,Cooling,Expansion Tanks & Parts,2017,45651,True,True,False,7
236,150,Suspension Strut Bellows,2,True,BMW,Suspension,Shocks & Springs,2020,176782,False,True,True,0
122,55,Alternator Pulley,1,False,Audi,Electrical,Charging System,2018,584920,True,False,False,2
32,79,Steering Tie Rod End,2,False,Jaguar,Steering,Steering,2019,122658,False,True,False,6
769,1421,Windshield Washer Pump Grommet,1,True,Volkswagen,Body,Wiper & Washer System,2017,2688707,True,True,True,1
33,77,Window Regulator,1,False,Audi,Body,Regulators,2019,26760,True,True,False,9
61,95,Engine Mount,2,True,Jaguar,Engine,Mountings & Bushings,2021,585,False,True,False,22
50,61,Turn Signal Switch,1,False,Mercedes-Benz,Electrical,"Relays, Switches, Solenoids",2021,39200,True,True,True,11
1834,705,Engine Crankcase Breather Hose,1,True,Mercedes-Benz,Fuel,Emissions,2017,844402,True,True,True,2
4,101,Suspension Control Arm,1,False,Volvo,Suspension,Control Arms,2018,73500,True,False,False,10
221,234,Steering Idler Arm,1,False,BMW,Steering,Steering,2017,54826,True,True,False,10
33,63,Window Regulator,1,False,Audi,Body,Regulators,2016,26760,True,True,False,6
522,560,Hard Top Release Handle,1,True,Porsche,Body,Miscellaneous,2020,24615,False,False,True,12
43,121,Window Regulator,1,False,BMW,Body,Regulators,2016,46635,True,True,True,8
12,10,Suspension Subframe Mount,2,True,Jaguar,Suspension,Mountings & Bushings,2020,28381,False,False,False,2
77,67,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2020,40251,True,True,False,14
75,71,Suspension Stabilizer Bar Link,1,False,Volkswagen,Suspension,Stabilizers,2020,43953,True,True,False,8
86,78,Windshield Washer Pump,1,False,BMW,Body,Wiper & Washer System,2019,57130,False,False,False,9
98,93,Engine Oil Pan,1,False,Audi,Engine,Engine Mechanical,2021,51645,True,False,False,11
85,37,Engine Cooling Fan Blade,1,False,Mercedes-Benz,Cooling,Fans,2018,47981,True,True,False,6
96,43,Back Up Light Switch,1,False,Volkswagen,Electrical,"Relays, Switches, Solenoids",2018,31319,True,True,False,5
54,66,A/C Receiver Drier,1,False,Land Rover,Climate Control,Driers & Accumulators,2020,39021,True,True,False,20
1661,1770,Hose Clamp,2,False,Volvo,Cooling,Hardware,2017,241000,True,True,True,2
29,34,Steering Tie Rod End,2,False,Saab,Steering,Steering,2016,39607,False,True,False,2
607,2954,Engine Intake Manifold Gasket,8,True,Infiniti,Engine,Gaskets & Seals,2021,211135,False,True,False,0
62,4,Exterior Door Handle,1,False,Mazda,Body,Doors & Windows,2017,105582,True,True,False,5
99,132,Suspension Strut Mount,2,False,Saab,Suspension,Mountings & Bushings,2018,18965,True,True,True,6
34,19,HVAC Heater Blend Door Actuator,1,False,Pontiac,Climate Control,Motors & Servos,2020,15820,True,True,False,2
19,15,Steering Tie Rod End,1,False,Volvo,Steering,Steering,2021,184937,True,False,False,13
579,489,Engine Coolant Temperature Switch,1,False,Volvo,Electrical,"Relays, Switches, Solenoids",2020,334622,False,True,False,14
33,26,Engine Water Pump,1,False,BMW,Cooling,Water Pumps,2020,8416,True,True,False,14
141,81,Door Seal,1,False,Jaguar,Body,Gaskets & Seals,2016,1979,False,False,False,17
100,74,Suspension Control Arm Bushing,2,False,Volvo,Suspension,Mountings & Bushings,2021,53754,True,True,False,20
414,168,High Intensity Discharge Headlight Control Module,2,False,Lincoln,Electrical,Headlamps,2019,931523,True,True,False,0
26,10,Turbocharger Intercooler Hose,1,False,Volvo,Fuel,"Turbo, Parts & Controls",2021,52689,False,True,False,10
275,352,Suspension Ball Joint,2,False,Jaguar,Suspension,Ball Joints,2020,36316,True,True,False,8
202,126,Engine Coolant Reservoir Cap,1,False,Pontiac,Cooling,Caps & Boots,2020,18601405,True,True,False,2
849,331,Door Jamb Switch Washer,2,True,Porsche,Body,Hardware,2020,65533,False,True,True,2
2689,2677,Drive Belt Idler Pulley,1,False,Workhorse,Engine,Pulleys & Tensioners,2021,22906165,True,True,False,3
3293,3194,Automatic Transmission Plug Adapter,1,True,Jeep,Transmission,Miscellaneous,2020,1243626,True,True,True,12
132,839,Steering Column Cover,1,True,Porsche,Steering,Interior Trim,2018,31293,False,True,True,0
314,424,Radiator Coolant Hose Flange,1,False,Audi,Cooling,Flanges & Housings,2016,460807,True,False,True,1
251,336,Steering Tie Rod End,2,False,Porsche,Steering,Steering,2016,96142,False,False,False,7
85,71,Drive Belt Tensioner,1,False,Volkswagen,Engine,Pulleys & Tensioners,2018,53077,True,False,False,3
1455,2347,Suspension Coil Spring Seat,2,True,Volvo,Suspension,Mountings & Bushings,2018,451196,True,True,True,6
