units_sold,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
48,2016-01-25 22:54:46.000,1,False,Volkswagen,Electrical,2018,43811,3,True,False,False
53,2016-01-25 22:54:46.000,1,False,Volkswagen,Electrical,2017,43811,2,True,False,False
26,2016-01-25 22:54:46.000,1,False,Volkswagen,Electrical,2016,43811,1,True,False,False
28,2016-01-25 22:54:46.000,1,False,Audi,Electrical,2020,3659,5,True,False,False
8,2016-01-25 22:54:46.000,1,False,Audi,Electrical,2019,3659,4,True,False,False
20,2016-01-25 22:54:46.000,1,False,Audi,Electrical,2018,3659,3,True,False,False
14,2016-01-25 22:54:46.000,1,False,Audi,Electrical,2017,3659,2,True,False,False
14,2016-01-25 22:54:46.000,1,False,Audi,Electrical,2016,3659,1,True,False,False
1056,2016-01-25 17:34:50.000,1,False,BMW,Engine,2020,929174,5,True,True,True
1481,2016-01-25 17:34:50.000,1,False,BMW,Engine,2019,929174,4,True,True,True
1076,2016-01-25 17:34:50.000,1,False,BMW,Engine,2018,929174,3,True,True,True
728,2016-01-25 17:34:50.000,1,False,BMW,Engine,2017,929174,2,True,True,True
433,2016-01-25 17:34:50.000,1,False,BMW,Engine,2016,929174,1,True,True,True
4596,2016-01-22 22:25:29.000,1,False,Audi,Engine,2020,104661,5,True,True,True
9518,2016-01-22 22:25:29.000,1,False,Audi,Engine,2019,104661,4,True,True,True
722,2016-01-22 22:25:29.000,1,False,Audi,Engine,2016,104661,1,True,True,True
2924,2016-01-22 22:25:29.000,1,False,Audi,Engine,2017,104661,2,True,True,True
4956,2016-01-22 22:25:29.000,1,False,Audi,Engine,2018,104661,3,True,True,True
4596,2016-01-22 22:25:29.000,1,False,Volkswagen,Engine,2020,104661,5,True,True,True
9518,2016-01-22 22:25:29.000,1,False,Volkswagen,Engine,2019,104661,4,True,True,True
722,2016-01-22 22:25:29.000,1,False,Volkswagen,Engine,2016,104661,1,True,True,True
2924,2016-01-22 22:25:29.000,1,False,Volkswagen,Engine,2017,104661,2,True,True,True
4956,2016-01-22 22:25:29.000,1,False,Volkswagen,Engine,2018,104661,3,True,True,True
417,2016-01-21 01:47:36.307,1,False,Mercedes-Benz,Climate Control,2020,489320,5,True,True,True
195,2016-01-21 01:47:36.307,1,False,Mercedes-Benz,Climate Control,2019,489320,4,True,True,True
96,2016-01-21 01:47:36.307,1,False,Mercedes-Benz,Climate Control,2018,489320,3,True,True,True
44,2016-01-21 01:47:36.307,1,False,Mercedes-Benz,Climate Control,2017,489320,2,True,True,True
19,2016-01-21 01:47:36.307,1,False,Mercedes-Benz,Climate Control,2016,489320,1,True,True,True
109,2016-01-21 01:47:36.283,1,False,Mercedes-Benz,Engine,2020,84754,5,False,False,False
114,2016-01-21 01:47:36.283,1,False,Mercedes-Benz,Engine,2019,84754,4,False,False,False
124,2016-01-21 01:47:36.283,1,False,Mercedes-Benz,Engine,2018,84754,3,False,False,False
66,2016-01-21 01:47:36.283,1,False,Mercedes-Benz,Engine,2017,84754,2,False,False,False
48,2016-01-21 01:47:36.283,1,False,Mercedes-Benz,Engine,2016,84754,1,False,False,False
270,2016-01-18 17:24:59.000,1,False,BMW,Engine,2020,180760,5,True,True,True
256,2016-01-18 17:24:59.000,1,False,BMW,Engine,2019,180760,4,True,True,True
318,2016-01-18 17:24:59.000,1,False,BMW,Engine,2018,180760,3,True,True,True
192,2016-01-18 17:24:59.000,1,False,BMW,Engine,2017,180760,2,True,True,True
210,2016-01-18 17:24:59.000,1,False,BMW,Engine,2016,180760,1,True,True,True
154,2016-01-14 20:09:10.000,1,False,BMW,Suspension,2020,60953,5,False,False,False
99,2016-01-14 20:09:10.000,1,False,BMW,Suspension,2019,60953,4,False,False,False
27,2016-01-14 20:09:10.000,1,False,BMW,Suspension,2018,60953,3,False,False,False
76,2016-01-14 20:09:10.000,1,False,BMW,Suspension,2017,60953,2,False,False,False
101,2016-01-14 20:09:10.000,1,False,BMW,Suspension,2016,60953,1,False,False,False
149,2016-01-13 23:51:54.457,1,False,Mercedes-Benz,Suspension,2020,367127,5,True,True,False
58,2016-01-13 23:51:54.457,1,False,Mercedes-Benz,Suspension,2019,367127,4,True,True,False
67,2016-01-13 23:51:54.457,1,False,Mercedes-Benz,Suspension,2018,367127,3,True,True,False
51,2016-01-13 23:51:54.457,1,False,Mercedes-Benz,Suspension,2017,367127,2,True,True,False
47,2016-01-13 23:51:54.457,1,False,Mercedes-Benz,Suspension,2016,367127,1,True,True,False
57,2016-01-13 20:35:10.970,2,False,Volkswagen,Body,2020,4932,5,False,False,False
25,2016-01-13 20:35:10.970,2,False,Volkswagen,Body,2019,4932,4,False,False,False
44,2016-01-13 20:35:10.970,2,False,Volkswagen,Body,2018,4932,3,False,False,False
27,2016-01-13 20:35:10.970,2,False,Volkswagen,Body,2017,4932,2,False,False,False
63,2016-01-13 20:35:10.970,2,False,Volkswagen,Body,2016,4932,1,False,False,False
61,2016-01-11 15:57:15.000,2,False,Mercedes-Benz,Suspension,2020,177255,5,False,False,False
114,2016-01-11 15:57:15.000,2,False,Mercedes-Benz,Suspension,2019,177255,4,False,False,False
208,2016-01-11 15:57:15.000,2,False,Mercedes-Benz,Suspension,2016,177255,1,False,False,False
202,2016-01-11 15:57:15.000,2,False,Mercedes-Benz,Suspension,2017,177255,2,False,False,False
184,2016-01-11 15:57:15.000,2,False,Mercedes-Benz,Suspension,2018,177255,3,False,False,False
187,2016-01-08 16:06:38.000,1,False,Ford,Engine,2020,281942,5,True,True,False
28,2016-01-08 16:06:38.000,1,False,Ford,Engine,2019,281942,4,True,True,False
24,2016-01-08 16:06:38.000,1,False,Ford,Engine,2018,281942,3,True,True,False
167,2016-01-08 16:06:38.000,1,False,Ford,Engine,2017,281942,2,True,True,False
73,2016-01-08 16:06:38.000,1,False,Ford,Engine,2016,281942,1,True,True,False
187,2016-01-08 16:06:38.000,1,False,Jaguar,Engine,2020,281942,5,True,True,False
28,2016-01-08 16:06:38.000,1,False,Jaguar,Engine,2019,281942,4,True,True,False
24,2016-01-08 16:06:38.000,1,False,Jaguar,Engine,2018,281942,3,True,True,False
167,2016-01-08 16:06:38.000,1,False,Jaguar,Engine,2017,281942,2,True,True,False
73,2016-01-08 16:06:38.000,1,False,Jaguar,Engine,2016,281942,1,True,True,False
187,2016-01-08 16:06:38.000,1,False,Land Rover,Engine,2020,281942,5,True,True,False
28,2016-01-08 16:06:38.000,1,False,Land Rover,Engine,2019,281942,4,True,True,False
24,2016-01-08 16:06:38.000,1,False,Land Rover,Engine,2018,281942,3,True,True,False
167,2016-01-08 16:06:38.000,1,False,Land Rover,Engine,2017,281942,2,True,True,False
73,2016-01-08 16:06:38.000,1,False,Land Rover,Engine,2016,281942,1,True,True,False
187,2016-01-08 16:06:38.000,1,False,Lincoln,Engine,2020,281942,5,True,True,False
28,2016-01-08 16:06:38.000,1,False,Lincoln,Engine,2019,281942,4,True,True,False
24,2016-01-08 16:06:38.000,1,False,Lincoln,Engine,2018,281942,3,True,True,False
167,2016-01-08 16:06:38.000,1,False,Lincoln,Engine,2017,281942,2,True,True,False
73,2016-01-08 16:06:38.000,1,False,Lincoln,Engine,2016,281942,1,True,True,False
187,2016-01-08 16:06:38.000,1,False,Mazda,Engine,2020,281942,5,True,True,False
28,2016-01-08 16:06:38.000,1,False,Mazda,Engine,2019,281942,4,True,True,False
24,2016-01-08 16:06:38.000,1,False,Mazda,Engine,2018,281942,3,True,True,False
167,2016-01-08 16:06:38.000,1,False,Mazda,Engine,2017,281942,2,True,True,False
73,2016-01-08 16:06:38.000,1,False,Mazda,Engine,2016,281942,1,True,True,False
17,2016-01-07 22:20:13.570,1,False,Mercedes-Benz,Body,2020,0,5,True,False,True
19,2016-01-07 22:20:13.570,1,False,Mercedes-Benz,Body,2019,0,4,True,False,True
14,2016-01-07 22:20:13.570,1,False,Mercedes-Benz,Body,2018,0,3,True,False,True
15,2016-01-07 22:20:13.570,1,False,Mercedes-Benz,Body,2017,0,2,True,False,True
15,2016-01-07 22:20:13.570,1,False,Mercedes-Benz,Body,2016,0,1,True,False,True
12,2016-01-07 22:20:12.857,1,False,Mercedes-Benz,Body,2020,1640,5,True,True,True
21,2016-01-07 22:20:12.857,1,False,Mercedes-Benz,Body,2019,1640,4,True,True,True
28,2016-01-07 22:20:12.857,1,False,Mercedes-Benz,Body,2018,1640,3,True,True,True
19,2016-01-07 22:20:12.857,1,False,Mercedes-Benz,Body,2017,1640,2,True,True,True
30,2016-01-07 22:20:12.857,1,False,Mercedes-Benz,Body,2016,1640,1,True,True,True
108,2016-01-07 19:46:22.387,2,False,Audi,Suspension,2020,2120364,5,False,True,False
114,2016-01-07 19:46:22.387,2,False,Audi,Suspension,2019,2120364,4,False,True,False
103,2016-01-07 19:46:22.387,2,False,Audi,Suspension,2018,2120364,3,False,True,False
88,2016-01-07 19:46:22.387,2,False,Audi,Suspension,2017,2120364,2,False,True,False
33,2016-01-07 19:46:22.387,2,False,Audi,Suspension,2016,2120364,1,False,True,False
108,2016-01-07 19:46:22.387,2,False,Volkswagen,Suspension,2020,2120364,5,False,True,False
114,2016-01-07 19:46:22.387,2,False,Volkswagen,Suspension,2019,2120364,4,False,True,False
103,2016-01-07 19:46:22.387,2,False,Volkswagen,Suspension,2018,2120364,3,False,True,False
88,2016-01-07 19:46:22.387,2,False,Volkswagen,Suspension,2017,2120364,2,False,True,False
33,2016-01-07 19:46:22.387,2,False,Volkswagen,Suspension,2016,2120364,1,False,True,False
68,2016-01-07 19:46:22.337,1,False,Audi,Suspension,2020,75379,5,True,True,False
79,2016-01-07 19:46:22.337,1,False,Audi,Suspension,2019,75379,4,True,True,False
28,2016-01-07 19:46:22.337,1,False,Audi,Suspension,2018,75379,3,True,True,False
38,2016-01-07 19:46:22.337,1,False,Audi,Suspension,2017,75379,2,True,True,False
37,2016-01-07 19:46:22.337,1,False,Audi,Suspension,2016,75379,1,True,True,False
78,2016-01-07 19:46:22.317,1,False,Audi,Suspension,2020,75379,5,True,True,False
79,2016-01-07 19:46:22.317,1,False,Audi,Suspension,2019,75379,4,True,True,False
40,2016-01-07 19:46:22.317,1,False,Audi,Suspension,2018,75379,3,True,True,False
36,2016-01-07 19:46:22.317,1,False,Audi,Suspension,2017,75379,2,True,True,False
38,2016-01-07 19:46:22.317,1,False,Audi,Suspension,2016,75379,1,True,True,False
56,2016-01-07 19:46:22.297,1,False,Audi,Suspension,2020,1196749,5,True,True,False
46,2016-01-07 19:46:22.297,1,False,Audi,Suspension,2019,1196749,4,True,True,False
51,2016-01-07 19:46:22.297,1,False,Audi,Suspension,2018,1196749,3,True,True,False
41,2016-01-07 19:46:22.297,1,False,Audi,Suspension,2017,1196749,2,True,True,False
29,2016-01-07 19:46:22.297,1,False,Audi,Suspension,2016,1196749,1,True,True,False
56,2016-01-07 19:46:22.297,1,False,Volkswagen,Suspension,2020,1196749,5,True,True,False
46,2016-01-07 19:46:22.297,1,False,Volkswagen,Suspension,2019,1196749,4,True,True,False
51,2016-01-07 19:46:22.297,1,False,Volkswagen,Suspension,2018,1196749,3,True,True,False
41,2016-01-07 19:46:22.297,1,False,Volkswagen,Suspension,2017,1196749,2,True,True,False
29,2016-01-07 19:46:22.297,1,False,Volkswagen,Suspension,2016,1196749,1,True,True,False
80,2016-01-07 19:46:22.257,1,False,Audi,Suspension,2020,49953,5,True,False,False
77,2016-01-07 19:46:22.257,1,False,Audi,Suspension,2019,49953,4,True,False,False
50,2016-01-07 19:46:22.257,1,False,Audi,Suspension,2018,49953,3,True,False,False
18,2016-01-07 19:46:22.257,1,False,Audi,Suspension,2017,49953,2,True,False,False
17,2016-01-07 19:46:22.257,1,False,Audi,Suspension,2016,49953,1,True,False,False
80,2016-01-07 19:46:22.257,1,False,Volkswagen,Suspension,2020,49953,5,True,False,False
77,2016-01-07 19:46:22.257,1,False,Volkswagen,Suspension,2019,49953,4,True,False,False
50,2016-01-07 19:46:22.257,1,False,Volkswagen,Suspension,2018,49953,3,True,False,False
18,2016-01-07 19:46:22.257,1,False,Volkswagen,Suspension,2017,49953,2,True,False,False
17,2016-01-07 19:46:22.257,1,False,Volkswagen,Suspension,2016,49953,1,True,False,False
53,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2020,1196749,5,False,True,False
53,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2019,1196749,4,False,True,False
46,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2018,1196749,3,False,True,False
42,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2017,1196749,2,False,True,False
24,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2016,1196749,1,False,True,False
53,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2020,1196749,5,False,True,False
53,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2019,1196749,4,False,True,False
46,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2018,1196749,3,False,True,False
42,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2017,1196749,2,False,True,False
24,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2016,1196749,1,False,True,False
82,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2020,4869,5,True,False,False
61,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2019,4869,4,True,False,False
61,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2018,4869,3,True,False,False
36,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2016,4869,1,True,False,False
30,2016-01-07 19:46:22.000,1,False,Audi,Suspension,2017,4869,2,True,False,False
82,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2020,4869,5,True,False,False
61,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2019,4869,4,True,False,False
61,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2018,4869,3,True,False,False
36,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2016,4869,1,True,False,False
30,2016-01-07 19:46:22.000,1,False,Volkswagen,Suspension,2017,4869,2,True,False,False
49,2016-01-06 23:25:02.000,1,False,Audi,Electrical,2020,110650,5,True,False,False
23,2016-01-06 23:25:02.000,1,False,Audi,Electrical,2019,110650,4,True,False,False
19,2016-01-06 23:25:02.000,1,False,Audi,Electrical,2018,110650,3,True,False,False
16,2016-01-06 23:25:02.000,1,False,Audi,Electrical,2017,110650,2,True,False,False
24,2016-01-06 23:25:02.000,1,False,Audi,Electrical,2016,110650,1,True,False,False
104,2016-01-05 23:42:58.000,1,False,Volkswagen,Electrical,2020,95301,5,False,False,False
96,2016-01-05 23:42:58.000,1,False,Volkswagen,Electrical,2019,95301,4,False,False,False
81,2016-01-05 23:42:58.000,1,False,Volkswagen,Electrical,2018,95301,3,False,False,False
102,2016-01-05 23:42:58.000,1,False,Volkswagen,Electrical,2017,95301,2,False,False,False
82,2016-01-05 23:42:58.000,1,False,Volkswagen,Electrical,2016,95301,1,False,False,False
30,2015-12-24 22:20:46.963,1,False,Jaguar,Body,2020,140789,6,True,False,False
43,2015-12-24 22:20:46.963,1,False,Jaguar,Body,2019,140789,5,True,False,False
66,2015-12-24 22:20:46.963,1,False,Jaguar,Body,2018,140789,4,True,False,False
43,2015-12-24 22:20:46.963,1,False,Jaguar,Body,2017,140789,3,True,False,False
140,2015-12-24 22:20:46.963,1,False,Jaguar,Body,2016,140789,2,True,False,False
260,2015-12-23 20:24:54.000,4,False,Jaguar,Engine,2020,17074,6,True,True,False
156,2015-12-23 20:24:54.000,4,False,Jaguar,Engine,2019,17074,5,True,True,False
202,2015-12-23 20:24:54.000,4,False,Jaguar,Engine,2018,17074,4,True,True,False
230,2015-12-23 20:24:54.000,4,False,Jaguar,Engine,2017,17074,3,True,True,False
91,2015-12-23 20:24:54.000,4,False,Jaguar,Engine,2016,17074,2,True,True,False
200,2015-12-23 19:22:20.207,1,False,Mercedes-Benz,Electrical,2020,95815,6,True,False,False
185,2015-12-23 19:22:20.207,1,False,Mercedes-Benz,Electrical,2019,95815,5,True,False,False
252,2015-12-23 19:22:20.207,1,False,Mercedes-Benz,Electrical,2018,95815,4,True,False,False
159,2015-12-23 19:22:20.207,1,False,Mercedes-Benz,Electrical,2017,95815,3,True,False,False
84,2015-12-23 19:22:20.207,1,False,Mercedes-Benz,Electrical,2016,95815,2,True,False,False
526,2015-12-22 21:41:31.177,1,False,Mercedes-Benz,Electrical,2020,100360,6,False,True,False
463,2015-12-22 21:41:31.177,1,False,Mercedes-Benz,Electrical,2019,100360,5,False,True,False
384,2015-12-22 21:41:31.177,1,False,Mercedes-Benz,Electrical,2018,100360,4,False,True,False
295,2015-12-22 21:41:31.177,1,False,Mercedes-Benz,Electrical,2017,100360,3,False,True,False
229,2015-12-22 21:41:31.177,1,False,Mercedes-Benz,Electrical,2016,100360,2,False,True,False
223,2015-12-22 17:42:01.967,1,False,Mercedes-Benz,Electrical,2020,57065,6,False,False,False
273,2015-12-22 17:42:01.967,1,False,Mercedes-Benz,Electrical,2019,57065,5,False,False,False
177,2015-12-22 17:42:01.967,1,False,Mercedes-Benz,Electrical,2018,57065,4,False,False,False
130,2015-12-22 17:42:01.967,1,False,Mercedes-Benz,Electrical,2017,57065,3,False,False,False
59,2015-12-22 17:42:01.967,1,False,Mercedes-Benz,Electrical,2016,57065,2,False,False,False
87,2015-12-22 17:42:01.943,1,False,Mercedes-Benz,Electrical,2020,39567,6,False,False,False
70,2015-12-22 17:42:01.943,1,False,Mercedes-Benz,Electrical,2019,39567,5,False,False,False
64,2015-12-22 17:42:01.943,1,False,Mercedes-Benz,Electrical,2018,39567,4,False,False,False
46,2015-12-22 17:42:01.943,1,False,Mercedes-Benz,Electrical,2017,39567,3,False,False,False
25,2015-12-22 17:42:01.943,1,False,Mercedes-Benz,Electrical,2016,39567,2,False,False,False
1137,2015-12-19 00:02:45.800,2,False,Porsche,Fuel,2020,36221,6,True,True,False
635,2015-12-19 00:02:45.800,2,False,Porsche,Fuel,2019,36221,5,True,True,False
504,2015-12-19 00:02:45.800,2,False,Porsche,Fuel,2018,36221,4,True,True,False
387,2015-12-19 00:02:45.800,2,False,Porsche,Fuel,2017,36221,3,True,True,False
271,2015-12-19 00:02:45.800,2,False,Porsche,Fuel,2016,36221,2,True,True,False
878,2015-12-19 00:02:45.767,5,False,Porsche,Electrical,2020,43615,6,True,True,True
855,2015-12-19 00:02:45.767,5,False,Porsche,Electrical,2019,43615,5,True,True,True
540,2015-12-19 00:02:45.767,5,False,Porsche,Electrical,2018,43615,4,True,True,True
583,2015-12-19 00:02:45.767,5,False,Porsche,Electrical,2017,43615,3,True,True,True
712,2015-12-19 00:02:45.767,5,False,Porsche,Electrical,2016,43615,2,True,True,True
16,2015-12-19 00:02:45.577,2,False,Porsche,Suspension,2020,669,6,True,False,False
14,2015-12-19 00:02:45.577,2,False,Porsche,Suspension,2019,669,5,True,False,False
21,2015-12-19 00:02:45.577,2,False,Porsche,Suspension,2018,669,4,True,False,False
43,2015-12-19 00:02:45.577,2,False,Porsche,Suspension,2017,669,3,True,False,False
24,2015-12-19 00:02:45.577,2,False,Porsche,Suspension,2016,669,2,True,False,False
292,2015-12-19 00:02:45.000,2,False,Porsche,Steering,2020,44333,6,True,True,False
449,2015-12-19 00:02:45.000,2,False,Porsche,Steering,2019,44333,5,True,True,False
148,2015-12-19 00:02:45.000,2,False,Porsche,Steering,2018,44333,4,True,True,False
348,2015-12-19 00:02:45.000,2,False,Porsche,Steering,2017,44333,3,True,True,False
387,2015-12-19 00:02:45.000,2,False,Porsche,Steering,2016,44333,2,True,True,False
111,2015-12-15 22:02:58.000,2,False,BMW,Electrical,2020,2910,6,True,False,True
87,2015-12-15 22:02:58.000,2,False,BMW,Electrical,2019,2910,5,True,False,True
104,2015-12-15 22:02:58.000,2,False,BMW,Electrical,2018,2910,4,True,False,True
27,2015-12-15 22:02:58.000,2,False,BMW,Electrical,2017,2910,3,True,False,True
6,2015-12-15 22:02:58.000,2,False,BMW,Electrical,2016,2910,2,True,False,True
19,2015-12-15 21:20:44.947,1,False,Volvo,Steering,2020,94244,6,True,True,True
23,2015-12-15 21:20:44.947,1,False,Volvo,Steering,2019,94244,5,True,True,True
33,2015-12-15 21:20:44.947,1,False,Volvo,Steering,2018,94244,4,True,True,True
55,2015-12-15 21:20:44.947,1,False,Volvo,Steering,2017,94244,3,True,True,True
181,2015-12-15 21:20:44.947,1,False,Volvo,Steering,2016,94244,2,True,True,True
14,2015-12-15 21:20:44.913,1,False,Volvo,Suspension,2020,133113,6,False,False,False
9,2015-12-15 21:20:44.913,1,False,Volvo,Suspension,2019,133113,5,False,False,False
1,2015-12-15 21:20:44.913,1,False,Volvo,Suspension,2018,133113,4,False,False,False
19,2015-12-15 21:20:44.913,1,False,Volvo,Suspension,2017,133113,3,False,False,False
14,2015-12-15 21:20:44.913,1,False,Volvo,Suspension,2016,133113,2,False,False,False
134,2015-12-11 20:25:36.000,1,False,BMW,Body,2020,369793,6,True,True,True
62,2015-12-11 20:25:36.000,1,False,BMW,Body,2019,369793,5,True,True,True
80,2015-12-11 20:25:36.000,1,False,BMW,Body,2018,369793,4,True,True,True
69,2015-12-11 20:25:36.000,1,False,BMW,Body,2017,369793,3,True,True,True
40,2015-12-11 20:25:36.000,1,False,BMW,Body,2016,369793,2,True,True,True
367,2015-12-11 20:25:36.000,1,False,BMW,Body,2020,2910,6,True,True,True
377,2015-12-11 20:25:36.000,1,False,BMW,Body,2019,2910,5,True,True,True
430,2015-12-11 20:25:36.000,1,False,BMW,Body,2018,2910,4,True,True,True
523,2015-12-11 20:25:36.000,1,False,BMW,Body,2017,2910,3,True,True,True
267,2015-12-11 20:25:36.000,1,False,BMW,Body,2016,2910,2,True,True,True
374,2015-12-11 20:25:36.000,1,False,BMW,Body,2020,2910,6,True,True,True
359,2015-12-11 20:25:36.000,1,False,BMW,Body,2019,2910,5,True,True,True
401,2015-12-11 20:25:36.000,1,False,BMW,Body,2018,2910,4,True,True,True
596,2015-12-11 20:25:36.000,1,False,BMW,Body,2017,2910,3,True,True,True
270,2015-12-11 20:25:36.000,1,False,BMW,Body,2016,2910,2,True,True,True
87,2015-12-11 01:21:29.000,1,False,Porsche,Body,2020,15194,6,True,True,True
195,2015-12-11 01:21:29.000,1,False,Porsche,Body,2019,15194,5,True,True,True
125,2015-12-11 01:21:29.000,1,False,Porsche,Body,2018,15194,4,True,True,True
220,2015-12-11 01:21:29.000,1,False,Porsche,Body,2017,15194,3,True,True,True
219,2015-12-11 01:21:29.000,1,False,Porsche,Body,2016,15194,2,True,True,True
104,2015-12-09 21:39:07.140,1,False,Porsche,Transmission,2020,9069,6,True,True,True
95,2015-12-09 21:39:07.140,1,False,Porsche,Transmission,2019,9069,5,True,True,True
122,2015-12-09 21:39:07.140,1,False,Porsche,Transmission,2018,9069,4,True,True,True
101,2015-12-09 21:39:07.140,1,False,Porsche,Transmission,2017,9069,3,True,True,True
78,2015-12-09 21:39:07.140,1,False,Porsche,Transmission,2016,9069,2,True,True,True
73,2015-12-09 21:39:07.000,2,False,Porsche,Suspension,2020,9069,6,True,False,True
93,2015-12-09 21:39:07.000,2,False,Porsche,Suspension,2019,9069,5,True,False,True
28,2015-12-09 21:39:07.000,2,False,Porsche,Suspension,2018,9069,4,True,False,True
84,2015-12-09 21:39:07.000,2,False,Porsche,Suspension,2017,9069,3,True,False,True
50,2015-12-09 21:39:07.000,2,False,Porsche,Suspension,2016,9069,2,True,False,True
91,2015-12-09 21:39:06.000,2,False,Porsche,Suspension,2020,9069,6,True,False,True
89,2015-12-09 21:39:06.000,2,False,Porsche,Suspension,2019,9069,5,True,False,True
65,2015-12-09 21:39:06.000,2,False,Porsche,Suspension,2018,9069,4,True,False,True
85,2015-12-09 21:39:06.000,2,False,Porsche,Suspension,2017,9069,3,True,False,True
50,2015-12-09 21:39:06.000,2,False,Porsche,Suspension,2016,9069,2,True,False,True
35,2015-12-09 00:46:02.397,1,False,Porsche,Body,2020,9069,6,False,False,True
29,2015-12-09 00:46:02.397,1,False,Porsche,Body,2019,9069,5,False,False,True
49,2015-12-09 00:46:02.397,1,False,Porsche,Body,2018,9069,4,False,False,True
70,2015-12-09 00:46:02.397,1,False,Porsche,Body,2017,9069,3,False,False,True
94,2015-12-09 00:46:02.397,1,False,Porsche,Body,2016,9069,2,False,False,True
27,2015-12-09 00:46:02.377,1,False,Porsche,Body,2020,7085,6,False,False,True
14,2015-12-09 00:46:02.377,1,False,Porsche,Body,2019,7085,5,False,False,True
18,2015-12-09 00:46:02.377,1,False,Porsche,Body,2018,7085,4,False,False,True
23,2015-12-09 00:46:02.377,1,False,Porsche,Body,2017,7085,3,False,False,True
82,2015-12-09 00:46:02.377,1,False,Porsche,Body,2016,7085,2,False,False,True
230,2015-12-08 23:39:35.710,1,False,Mercedes-Benz,Electrical,2020,90890,6,True,False,False
240,2015-12-08 23:39:35.710,1,False,Mercedes-Benz,Electrical,2019,90890,5,True,False,False
297,2015-12-08 23:39:35.710,1,False,Mercedes-Benz,Electrical,2018,90890,4,True,False,False
236,2015-12-08 23:39:35.710,1,False,Mercedes-Benz,Electrical,2017,90890,3,True,False,False
216,2015-12-08 23:39:35.710,1,False,Mercedes-Benz,Electrical,2016,90890,2,True,False,False
28,2015-12-08 21:40:38.483,1,False,Porsche,Body,2020,9069,6,True,False,True
83,2015-12-08 21:40:38.483,1,False,Porsche,Body,2019,9069,5,True,False,True
32,2015-12-08 21:40:38.483,1,False,Porsche,Body,2018,9069,4,True,False,True
36,2015-12-08 21:40:38.483,1,False,Porsche,Body,2017,9069,3,True,False,True
20,2015-12-08 21:40:38.483,1,False,Porsche,Body,2016,9069,2,True,False,True
80,2015-12-08 21:40:38.450,1,False,Porsche,Transmission,2020,6254,6,True,True,True
50,2015-12-08 21:40:38.450,1,False,Porsche,Transmission,2019,6254,5,True,True,True
50,2015-12-08 21:40:38.450,1,False,Porsche,Transmission,2018,6254,4,True,True,True
91,2015-12-08 21:40:38.450,1,False,Porsche,Transmission,2017,6254,3,True,True,True
71,2015-12-08 21:40:38.450,1,False,Porsche,Transmission,2016,6254,2,True,True,True
132,2015-12-02 00:43:28.910,1,False,BMW,Cooling,2020,18978,6,True,True,True
61,2015-12-02 00:43:28.910,1,False,BMW,Cooling,2019,18978,5,True,True,True
97,2015-12-02 00:43:28.910,1,False,BMW,Cooling,2018,18978,4,True,True,True
71,2015-12-02 00:43:28.910,1,False,BMW,Cooling,2017,18978,3,True,True,True
98,2015-12-02 00:43:28.910,1,False,BMW,Cooling,2016,18978,2,True,True,True
43,2015-12-02 00:43:28.217,1,False,Volkswagen,Cooling,2020,675919,6,True,True,False
20,2015-12-02 00:43:28.217,1,False,Volkswagen,Cooling,2019,675919,5,True,True,False
79,2015-12-02 00:43:28.217,1,False,Volkswagen,Cooling,2018,675919,4,True,True,False
41,2015-12-02 00:43:28.217,1,False,Volkswagen,Cooling,2017,675919,3,True,True,False
63,2015-12-02 00:43:28.217,1,False,Volkswagen,Cooling,2016,675919,2,True,True,False
55,2015-12-02 00:43:28.197,1,False,Volkswagen,Cooling,2020,675919,6,True,True,False
81,2015-12-02 00:43:28.197,1,False,Volkswagen,Cooling,2019,675919,5,True,True,False
70,2015-12-02 00:43:28.197,1,False,Volkswagen,Cooling,2018,675919,4,True,True,False
55,2015-12-02 00:43:28.197,1,False,Volkswagen,Cooling,2017,675919,3,True,True,False
116,2015-12-02 00:43:28.197,1,False,Volkswagen,Cooling,2016,675919,2,True,True,False
491,2015-12-02 00:43:28.177,1,False,Volkswagen,Body,2020,487014,6,True,True,False
320,2015-12-02 00:43:28.177,1,False,Volkswagen,Body,2019,487014,5,True,True,False
