sales_range,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
[51 - 150],2007-03-19 07:00:00.000,1,False,Mini,Accessories,2020,86936,14,False,True,False
[51 - 150],2007-03-19 07:00:00.000,1,False,Mini,Accessories,2019,86936,13,False,True,False
[26 - 50],2007-03-19 07:00:00.000,1,False,Mini,Accessories,2018,86936,12,False,True,False
[51 - 150],2007-03-19 07:00:00.000,1,False,Mini,Accessories,2017,86936,11,False,True,False
[51 - 150],2007-03-19 07:00:00.000,1,False,Mini,Accessories,2016,86936,10,False,True,False
[1 - 25],2007-03-16 19:00:00.000,1,False,Land Rover,Fuel,2021,12339,15,True,True,False
[51 - 150],2007-03-16 19:00:00.000,1,False,Land Rover,Fuel,2020,12339,14,True,True,False
[51 - 150],2007-03-16 19:00:00.000,1,False,Land Rover,Fuel,2019,12339,13,True,True,False
[51 - 150],2007-03-16 19:00:00.000,1,False,Land Rover,Fuel,2018,12339,12,True,True,False
[51 - 150],2007-03-16 19:00:00.000,1,False,Land Rover,Fuel,2017,12339,11,True,True,False
[51 - 150],2007-03-16 19:00:00.000,1,False,Land Rover,Fuel,2016,12339,10,True,True,False
[51 - 150],2007-03-16 07:00:00.000,1,False,Land Rover,Cooling,2021,73372,15,True,True,True
[501 - 1000],2007-03-16 07:00:00.000,1,False,Land Rover,Cooling,2020,73372,14,True,True,True
[501 - 1000],2007-03-16 07:00:00.000,1,False,Land Rover,Cooling,2019,73372,13,True,True,True
[1001 - 2500],2007-03-16 07:00:00.000,1,False,Land Rover,Cooling,2018,73372,12,True,True,True
[1001 - 2500],2007-03-16 07:00:00.000,1,False,Land Rover,Cooling,2017,73372,11,True,True,True
[1001 - 2500],2007-03-16 07:00:00.000,1,False,Land Rover,Cooling,2016,73372,10,True,True,True
[1 - 25],2007-03-15 07:00:00.000,1,False,Mini,Accessories,2021,132507,15,False,True,False
[1 - 25],2007-03-15 07:00:00.000,1,False,Mini,Accessories,2020,132507,14,False,True,False
[1 - 25],2007-03-15 07:00:00.000,1,False,Mini,Accessories,2017,132507,11,False,True,False
[26 - 50],2007-03-15 07:00:00.000,1,False,Mini,Accessories,2016,132507,10,False,True,False
[1 - 25],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2021,119947,15,True,True,True
[51 - 150],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2020,119947,14,True,True,True
[51 - 150],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2019,119947,13,True,True,True
[151 - 300],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2018,119947,12,True,True,True
[151 - 300],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2017,119947,11,True,True,True
[301 - 500],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2016,119947,10,True,True,True
[26 - 50],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2021,121147,15,True,True,True
[301 - 500],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2020,121147,14,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2019,121147,13,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2018,121147,12,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2017,121147,11,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2016,121147,10,True,True,True
[26 - 50],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2021,97064,15,True,True,True
[151 - 300],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2020,97064,14,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2019,97064,13,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2018,97064,12,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2017,97064,11,True,True,True
[501 - 1000],2007-03-14 07:00:00.000,1,False,Mercedes-Benz,Steering,2016,97064,10,True,True,True
[301 - 500],2007-03-13 07:00:00.000,2,True,Jaguar,Suspension,2018,21601,12,True,True,False
[501 - 1000],2007-03-13 07:00:00.000,2,True,Jaguar,Suspension,2016,21601,10,True,True,False
[501 - 1000],2007-03-13 07:00:00.000,2,True,Jaguar,Suspension,2017,21601,11,True,True,False
[1 - 25],2007-03-13 07:00:00.000,1,False,Mercedes-Benz,Steering,2021,119947,15,True,True,False
[51 - 150],2007-03-13 07:00:00.000,1,False,Mercedes-Benz,Steering,2020,119947,14,True,True,False
[301 - 500],2007-03-13 07:00:00.000,1,False,Mercedes-Benz,Steering,2019,119947,13,True,True,False
[301 - 500],2007-03-13 07:00:00.000,1,False,Mercedes-Benz,Steering,2018,119947,12,True,True,False
[301 - 500],2007-03-13 07:00:00.000,1,False,Mercedes-Benz,Steering,2017,119947,11,True,True,False
[301 - 500],2007-03-13 07:00:00.000,1,False,Mercedes-Benz,Steering,2016,119947,10,True,True,False
[51 - 150],2007-03-12 07:00:00.000,2,True,BMW,Suspension,2016,16383,10,False,False,False
[151 - 300],2007-03-12 07:00:00.000,2,True,BMW,Suspension,2017,16383,11,False,False,False
[151 - 300],2007-03-12 07:00:00.000,2,True,BMW,Suspension,2018,16383,12,False,False,False
[151 - 300],2007-03-12 07:00:00.000,2,True,BMW,Suspension,2019,16383,13,False,False,False
[1 - 25],2007-03-12 07:00:00.000,2,True,BMW,Suspension,2020,16383,14,False,False,False
[151 - 300],2007-03-12 07:00:00.000,4,False,Porsche,Suspension,2021,44662,15,True,True,True
[1001 - 2500],2007-03-12 07:00:00.000,4,False,Porsche,Suspension,2020,44662,14,True,True,True
[1001 - 2500],2007-03-12 07:00:00.000,4,False,Porsche,Suspension,2019,44662,13,True,True,True
[1001 - 2500],2007-03-12 07:00:00.000,4,False,Porsche,Suspension,2018,44662,12,True,True,True
[1001 - 2500],2007-03-12 07:00:00.000,4,False,Porsche,Suspension,2017,44662,11,True,True,True
[1001 - 2500],2007-03-12 07:00:00.000,4,False,Porsche,Suspension,2016,44662,10,True,True,True
[1 - 25],2007-03-09 20:00:00.000,2,False,BMW,Engine,2021,2784,15,True,False,False
[26 - 50],2007-03-09 20:00:00.000,2,False,BMW,Engine,2020,2784,14,True,False,False
[1 - 25],2007-03-09 20:00:00.000,2,False,BMW,Engine,2019,2784,13,True,False,False
[1 - 25],2007-03-09 20:00:00.000,2,False,BMW,Engine,2018,2784,12,True,False,False
[1 - 25],2007-03-09 20:00:00.000,2,False,BMW,Engine,2017,2784,11,True,False,False
[26 - 50],2007-03-09 20:00:00.000,2,False,BMW,Engine,2016,2784,10,True,False,False
[1 - 25],2007-03-05 08:00:00.000,1,False,Mercedes-Benz,Steering,2021,177255,15,False,True,False
[51 - 150],2007-03-05 08:00:00.000,1,False,Mercedes-Benz,Steering,2020,177255,14,False,True,False
[151 - 300],2007-03-05 08:00:00.000,1,False,Mercedes-Benz,Steering,2019,177255,13,False,True,False
[151 - 300],2007-03-05 08:00:00.000,1,False,Mercedes-Benz,Steering,2018,177255,12,False,True,False
[151 - 300],2007-03-05 08:00:00.000,1,False,Mercedes-Benz,Steering,2017,177255,11,False,True,False
[301 - 500],2007-03-05 08:00:00.000,1,False,Mercedes-Benz,Steering,2016,177255,10,False,True,False
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2021,44732,15,True,True,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2020,44732,14,True,True,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2019,44732,13,True,True,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2018,44732,12,True,True,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2017,44732,11,True,True,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2016,44732,10,True,True,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2021,53338,15,True,False,False
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2020,53338,14,True,False,False
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2019,53338,13,True,False,False
[51 - 150],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2018,53338,12,True,False,False
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2017,53338,11,True,False,False
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2016,53338,10,True,False,False
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2021,52929,15,True,False,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2020,52929,14,True,False,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2019,52929,13,True,False,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2018,52929,12,True,False,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2017,52929,11,True,False,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2016,52929,10,True,False,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2021,53009,15,True,False,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2020,53009,14,True,False,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2019,53009,13,True,False,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2018,53009,12,True,False,True
[26 - 50],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2017,53009,11,True,False,True
[1 - 25],2007-03-01 08:00:00.000,1,False,Porsche,Cooling,2016,53009,10,True,False,True
[1 - 25],2007-02-28 20:00:00.000,1,False,Volvo,Electrical,2021,15567,15,True,True,True
[51 - 150],2007-02-28 20:00:00.000,1,False,Volvo,Electrical,2020,15567,14,True,True,True
[51 - 150],2007-02-28 20:00:00.000,1,False,Volvo,Electrical,2019,15567,13,True,True,True
[151 - 300],2007-02-28 20:00:00.000,1,False,Volvo,Electrical,2018,15567,12,True,True,True
[151 - 300],2007-02-28 20:00:00.000,1,False,Volvo,Electrical,2017,15567,11,True,True,True
[151 - 300],2007-02-28 20:00:00.000,1,False,Volvo,Electrical,2016,15567,10,True,True,True
[1 - 25],2007-02-28 08:00:00.000,2,False,BMW,Suspension,2021,767004,15,False,True,False
[26 - 50],2007-02-28 08:00:00.000,2,False,BMW,Suspension,2020,767004,14,False,True,False
[151 - 300],2007-02-28 08:00:00.000,2,False,BMW,Suspension,2016,767004,10,False,True,False
[501 - 1000],2007-02-28 08:00:00.000,2,False,BMW,Suspension,2017,767004,11,False,True,False
[501 - 1000],2007-02-28 08:00:00.000,2,False,BMW,Suspension,2018,767004,12,False,True,False
[51 - 150],2007-02-28 08:00:00.000,2,False,BMW,Suspension,2019,767004,13,False,True,False
[301 - 500],2007-02-28 08:00:00.000,1,False,BMW,Drivetrain & Hub,2021,475856,15,True,True,True
[2501 - 5000],2007-02-28 08:00:00.000,1,False,BMW,Drivetrain & Hub,2020,475856,14,True,True,True
[2501 - 5000],2007-02-28 08:00:00.000,1,False,BMW,Drivetrain & Hub,2019,475856,13,True,True,True
[2501 - 5000],2007-02-28 08:00:00.000,1,False,BMW,Drivetrain & Hub,2018,475856,12,True,True,True
[2501 - 5000],2007-02-28 08:00:00.000,1,False,BMW,Drivetrain & Hub,2017,475856,11,True,True,True
[2501 - 5000],2007-02-28 08:00:00.000,1,False,BMW,Drivetrain & Hub,2016,475856,10,True,True,True
[1 - 25],2007-02-28 08:00:00.000,1,False,Volvo,Cooling,2020,10830,14,False,True,True
[1 - 25],2007-02-28 08:00:00.000,1,False,Volvo,Cooling,2019,10830,13,False,True,True
[1 - 25],2007-02-28 08:00:00.000,1,False,Volvo,Cooling,2018,10830,12,False,True,True
[1 - 25],2007-02-28 08:00:00.000,1,False,Volvo,Cooling,2017,10830,11,False,True,True
[26 - 50],2007-02-28 08:00:00.000,1,False,Volvo,Cooling,2016,10830,10,False,True,True
[1 - 25],2007-02-28 08:00:00.000,2,False,BMW,Engine,2021,124371,15,False,True,False
[51 - 150],2007-02-28 08:00:00.000,2,False,BMW,Engine,2020,124371,14,False,True,False
[26 - 50],2007-02-28 08:00:00.000,2,False,BMW,Engine,2019,124371,13,False,True,False
[51 - 150],2007-02-28 08:00:00.000,2,False,BMW,Engine,2018,124371,12,False,True,False
[151 - 300],2007-02-28 08:00:00.000,2,False,BMW,Engine,2017,124371,11,False,True,False
[151 - 300],2007-02-28 08:00:00.000,2,False,BMW,Engine,2016,124371,10,False,True,False
[1 - 25],2007-02-22 08:00:00.000,1,False,Audi,Electrical,2021,72191,15,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Audi,Electrical,2020,72191,14,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Audi,Electrical,2019,72191,13,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Audi,Electrical,2018,72191,12,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Audi,Electrical,2017,72191,11,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Audi,Electrical,2016,72191,10,False,False,False
[1 - 25],2007-02-22 08:00:00.000,1,False,BMW,Electrical,2021,72191,15,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,BMW,Electrical,2020,72191,14,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,BMW,Electrical,2019,72191,13,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,BMW,Electrical,2018,72191,12,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,BMW,Electrical,2017,72191,11,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,BMW,Electrical,2016,72191,10,False,False,False
[1 - 25],2007-02-22 08:00:00.000,1,False,Volkswagen,Electrical,2021,72191,15,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Volkswagen,Electrical,2020,72191,14,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Volkswagen,Electrical,2019,72191,13,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Volkswagen,Electrical,2018,72191,12,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Volkswagen,Electrical,2017,72191,11,False,False,False
[26 - 50],2007-02-22 08:00:00.000,1,False,Volkswagen,Electrical,2016,72191,10,False,False,False
[1 - 25],2007-02-15 20:00:00.000,1,False,Mercedes-Benz,Drivetrain & Hub,2021,133329,15,True,True,False
[151 - 300],2007-02-15 20:00:00.000,1,False,Mercedes-Benz,Drivetrain & Hub,2020,133329,14,True,True,False
[151 - 300],2007-02-15 20:00:00.000,1,False,Mercedes-Benz,Drivetrain & Hub,2019,133329,13,True,True,False
[151 - 300],2007-02-15 20:00:00.000,1,False,Mercedes-Benz,Drivetrain & Hub,2018,133329,12,True,True,False
[151 - 300],2007-02-15 20:00:00.000,1,False,Mercedes-Benz,Drivetrain & Hub,2017,133329,11,True,True,False
[151 - 300],2007-02-15 20:00:00.000,1,False,Mercedes-Benz,Drivetrain & Hub,2016,133329,10,True,True,False
[1 - 25],2007-02-15 08:00:00.000,1,False,Mercedes-Benz,Accessories,2021,80491,15,False,False,False
[26 - 50],2007-02-15 08:00:00.000,1,False,Mercedes-Benz,Accessories,2020,80491,14,False,False,False
[26 - 50],2007-02-15 08:00:00.000,1,False,Mercedes-Benz,Accessories,2019,80491,13,False,False,False
[26 - 50],2007-02-15 08:00:00.000,1,False,Mercedes-Benz,Accessories,2018,80491,12,False,False,False
[26 - 50],2007-02-15 08:00:00.000,1,False,Mercedes-Benz,Accessories,2017,80491,11,False,False,False
[26 - 50],2007-02-15 08:00:00.000,1,False,Mercedes-Benz,Accessories,2016,80491,10,False,False,False
[1 - 25],2007-02-07 20:00:00.000,1,False,Porsche,Electrical,2021,44324,15,False,True,False
[51 - 150],2007-02-07 20:00:00.000,1,False,Porsche,Electrical,2020,44324,14,False,True,False
[51 - 150],2007-02-07 20:00:00.000,1,False,Porsche,Electrical,2019,44324,13,False,True,False
[26 - 50],2007-02-07 20:00:00.000,1,False,Porsche,Electrical,2018,44324,12,False,True,False
[51 - 150],2007-02-07 20:00:00.000,1,False,Porsche,Electrical,2017,44324,11,False,True,False
[26 - 50],2007-02-07 20:00:00.000,1,False,Porsche,Electrical,2016,44324,10,False,True,False
[1 - 25],2007-02-07 08:00:00.000,1,False,MG,Electrical,2021,28302,15,False,False,False
[1 - 25],2007-02-07 08:00:00.000,1,False,MG,Electrical,2020,28302,14,False,False,False
[26 - 50],2007-02-07 08:00:00.000,1,False,MG,Electrical,2017,28302,11,False,False,False
[51 - 150],2007-02-07 08:00:00.000,1,False,MG,Electrical,2016,28302,10,False,False,False
[51 - 150],2007-02-06 20:00:00.000,1,False,BMW,Steering,2016,8051,10,True,True,False
[51 - 150],2007-02-06 20:00:00.000,1,False,BMW,Steering,2017,8051,11,True,True,False
[51 - 150],2007-02-06 20:00:00.000,1,False,BMW,Steering,2018,8051,12,True,True,False
[51 - 150],2007-02-06 20:00:00.000,1,False,BMW,Steering,2019,8051,13,True,True,False
[1 - 25],2007-02-06 20:00:00.000,1,False,BMW,Steering,2020,8051,14,True,True,False
[1 - 25],2007-02-06 08:00:00.000,1,False,BMW,Suspension,2021,83037,15,False,True,False
[1 - 25],2007-02-06 08:00:00.000,1,False,BMW,Suspension,2020,83037,14,False,True,False
[1 - 25],2007-02-06 08:00:00.000,1,False,BMW,Suspension,2019,83037,13,False,True,False
[1 - 25],2007-02-06 08:00:00.000,1,False,BMW,Suspension,2018,83037,12,False,True,False
[1 - 25],2007-02-06 08:00:00.000,1,False,BMW,Suspension,2017,83037,11,False,True,False
[26 - 50],2007-02-06 08:00:00.000,1,False,BMW,Suspension,2016,83037,10,False,True,False
[1 - 25],2007-02-05 08:00:00.000,2,False,Mercedes-Benz,Suspension,2021,45262,15,True,True,False
[51 - 150],2007-02-05 08:00:00.000,2,False,Mercedes-Benz,Suspension,2020,45262,14,True,True,False
[151 - 300],2007-02-05 08:00:00.000,2,False,Mercedes-Benz,Suspension,2019,45262,13,True,True,False
[151 - 300],2007-02-05 08:00:00.000,2,False,Mercedes-Benz,Suspension,2018,45262,12,True,True,False
[151 - 300],2007-02-05 08:00:00.000,2,False,Mercedes-Benz,Suspension,2017,45262,11,True,True,False
[301 - 500],2007-02-05 08:00:00.000,2,False,Mercedes-Benz,Suspension,2016,45262,10,True,True,False
[1 - 25],2007-02-02 08:00:00.000,2,False,BMW,Suspension,2021,37726,15,False,False,False
[26 - 50],2007-02-02 08:00:00.000,2,False,BMW,Suspension,2020,37726,14,False,False,False
[1 - 25],2007-02-02 08:00:00.000,2,False,BMW,Suspension,2019,37726,13,False,False,False
[26 - 50],2007-02-02 08:00:00.000,2,False,BMW,Suspension,2018,37726,12,False,False,False
[26 - 50],2007-02-02 08:00:00.000,2,False,BMW,Suspension,2017,37726,11,False,False,False
[51 - 150],2007-02-02 08:00:00.000,2,False,BMW,Suspension,2016,37726,10,False,False,False
[1 - 25],2007-02-01 20:00:00.000,1,False,Mercedes-Benz,Suspension,2021,55105,15,True,True,True
[51 - 150],2007-02-01 20:00:00.000,1,False,Mercedes-Benz,Suspension,2020,55105,14,True,True,True
[151 - 300],2007-02-01 20:00:00.000,1,False,Mercedes-Benz,Suspension,2019,55105,13,True,True,True
[151 - 300],2007-02-01 20:00:00.000,1,False,Mercedes-Benz,Suspension,2018,55105,12,True,True,True
[51 - 150],2007-02-01 20:00:00.000,1,False,Mercedes-Benz,Suspension,2017,55105,11,True,True,True
[151 - 300],2007-02-01 20:00:00.000,1,False,Mercedes-Benz,Suspension,2016,55105,10,True,True,True
[26 - 50],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2021,758094,15,True,True,False
[301 - 500],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2020,758094,14,True,True,False
[501 - 1000],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2019,758094,13,True,True,False
[501 - 1000],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2018,758094,12,True,True,False
[301 - 500],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2017,758094,11,True,True,False
[301 - 500],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2016,758094,10,True,True,False
[1 - 25],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2021,53860,15,False,False,False
[51 - 150],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2020,53860,14,False,False,False
[51 - 150],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2019,53860,13,False,False,False
[51 - 150],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2018,53860,12,False,False,False
[151 - 300],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2017,53860,11,False,False,False
[151 - 300],2007-01-31 08:00:00.000,2,False,BMW,Suspension,2016,53860,10,False,False,False
[1 - 25],2007-01-30 08:00:00.000,2,False,Chrysler,Suspension,2021,835772,15,True,True,False
[51 - 150],2007-01-30 08:00:00.000,2,False,Chrysler,Suspension,2020,835772,14,True,True,False
[51 - 150],2007-01-30 08:00:00.000,2,False,Chrysler,Suspension,2019,835772,13,True,True,False
[26 - 50],2007-01-30 08:00:00.000,2,False,Chrysler,Suspension,2018,835772,12,True,True,False
[51 - 150],2007-01-30 08:00:00.000,2,False,Chrysler,Suspension,2017,835772,11,True,True,False
[26 - 50],2007-01-30 08:00:00.000,2,False,Chrysler,Suspension,2016,835772,10,True,True,False
[1 - 25],2007-01-30 08:00:00.000,2,False,Mercedes-Benz,Suspension,2021,835772,15,True,True,False
[51 - 150],2007-01-30 08:00:00.000,2,False,Mercedes-Benz,Suspension,2020,835772,14,True,True,False
[51 - 150],2007-01-30 08:00:00.000,2,False,Mercedes-Benz,Suspension,2019,835772,13,True,True,False
[26 - 50],2007-01-30 08:00:00.000,2,False,Mercedes-Benz,Suspension,2018,835772,12,True,True,False
[51 - 150],2007-01-30 08:00:00.000,2,False,Mercedes-Benz,Suspension,2017,835772,11,True,True,False
[26 - 50],2007-01-30 08:00:00.000,2,False,Mercedes-Benz,Suspension,2016,835772,10,True,True,False
[51 - 150],2007-01-23 08:00:00.000,2,False,BMW,Steering,2021,53536,15,True,True,False
[301 - 500],2007-01-23 08:00:00.000,2,False,BMW,Steering,2020,53536,14,True,True,False
[301 - 500],2007-01-23 08:00:00.000,2,False,BMW,Steering,2019,53536,13,True,True,False
[1001 - 2500],2007-01-23 08:00:00.000,2,False,BMW,Steering,2016,53536,10,True,True,False
[1001 - 2500],2007-01-23 08:00:00.000,2,False,BMW,Steering,2017,53536,11,True,True,False
[501 - 1000],2007-01-23 08:00:00.000,2,False,BMW,Steering,2018,53536,12,True,True,False
[1 - 25],2007-01-23 08:00:00.000,2,False,BMW,Suspension,2021,55240,15,True,False,False
[51 - 150],2007-01-23 08:00:00.000,2,False,BMW,Suspension,2020,55240,14,True,False,False
[51 - 150],2007-01-23 08:00:00.000,2,False,BMW,Suspension,2019,55240,13,True,False,False
[51 - 150],2007-01-23 08:00:00.000,2,False,BMW,Suspension,2018,55240,12,True,False,False
[51 - 150],2007-01-23 08:00:00.000,2,False,BMW,Suspension,2017,55240,11,True,False,False
[51 - 150],2007-01-23 08:00:00.000,2,False,BMW,Suspension,2016,55240,10,True,False,False
[301 - 500],2007-01-17 08:00:00.000,1,False,BMW,Steering,2016,27354,10,True,True,False
[151 - 300],2007-01-17 08:00:00.000,1,False,BMW,Steering,2017,27354,11,True,True,False
[151 - 300],2007-01-17 08:00:00.000,1,False,BMW,Steering,2018,27354,12,True,True,False
[26 - 50],2007-01-17 08:00:00.000,1,False,BMW,Steering,2019,27354,13,True,True,False
[1 - 25],2007-01-17 08:00:00.000,1,False,BMW,Steering,2020,27354,14,True,True,False
[1 - 25],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2021,54849,15,True,False,True
[51 - 150],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2020,54849,14,True,False,True
[51 - 150],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2019,54849,13,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2018,54849,12,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2017,54849,11,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2016,54849,10,True,False,True
[1 - 25],2007-01-16 20:00:00.000,1,False,Jaguar,Cooling,2021,68438,15,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Jaguar,Cooling,2020,68438,14,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Jaguar,Cooling,2019,68438,13,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Jaguar,Cooling,2018,68438,12,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Jaguar,Cooling,2017,68438,11,True,False,True
[1 - 25],2007-01-16 20:00:00.000,1,False,Jaguar,Cooling,2016,68438,10,True,False,True
[1 - 25],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2021,68438,15,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2020,68438,14,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2019,68438,13,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2018,68438,12,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2017,68438,11,True,False,True
[1 - 25],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2016,68438,10,True,False,True
[1 - 25],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2021,29062,15,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2020,29062,14,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2019,29062,13,True,False,True
[1 - 25],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2018,29062,12,True,False,True
[26 - 50],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2017,29062,11,True,False,True
[1 - 25],2007-01-16 20:00:00.000,1,False,Porsche,Cooling,2016,29062,10,True,False,True
[1 - 25],2007-01-12 20:00:00.000,1,False,Mercedes-Benz,Body,2021,3375,15,True,True,False
[1 - 25],2007-01-12 20:00:00.000,1,False,Mercedes-Benz,Body,2020,3375,14,True,True,False
[1 - 25],2007-01-12 20:00:00.000,1,False,Mercedes-Benz,Body,2019,3375,13,True,True,False
[1 - 25],2007-01-12 20:00:00.000,1,False,Mercedes-Benz,Body,2018,3375,12,True,True,False
[1 - 25],2007-01-12 20:00:00.000,1,False,Mercedes-Benz,Body,2017,3375,11,True,True,False
[51 - 150],2007-01-12 20:00:00.000,1,False,Mercedes-Benz,Body,2016,3375,10,True,True,False
[1 - 25],2007-01-11 20:00:00.000,1,False,Volvo,Fuel,2021,21348,15,True,True,False
[26 - 50],2007-01-11 20:00:00.000,1,False,Volvo,Fuel,2020,21348,14,True,True,False
[26 - 50],2007-01-11 20:00:00.000,1,False,Volvo,Fuel,2019,21348,13,True,True,False
[26 - 50],2007-01-11 20:00:00.000,1,False,Volvo,Fuel,2018,21348,12,True,True,False
[26 - 50],2007-01-11 20:00:00.000,1,False,Volvo,Fuel,2017,21348,11,True,True,False
[51 - 150],2007-01-11 20:00:00.000,1,False,Volvo,Fuel,2016,21348,10,True,True,False
[51 - 150],2007-01-11 08:00:00.000,2,False,BMW,Suspension,2021,261179,15,False,True,False
[301 - 500],2007-01-11 08:00:00.000,2,False,BMW,Suspension,2020,261179,14,False,True,False
